filename,filepath,emotion,transcription,dataset,emotion_label,gender,method,session
Ses04F_script01_1_M003,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M003.wav,xxx,"I don't know.  When it cracked, he ran back into the house and cried in the kitchen.",IEMOCAP,xxx,F,script,4
Ses04F_script01_1_M017,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M017.wav,neu,I'm going to ask her to marry me.,IEMOCAP,neutral,F,script,4
Ses04F_script01_1_F022,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F022.wav,ang,I ignore what I got to ignore. The girl is Larry's girl.,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F036,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F036.wav,ang,You've got a business here.  What the hell is this?,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F037,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F037.wav,ang,Must you be inspired?,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F023,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F023.wav,ang,"From father's point of view, he's not dead and you have no right to take his girl.",IEMOCAP,angry,F,script,4
Ses04F_script01_1_M016,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M016.wav,neu,You know why.,IEMOCAP,neutral,F,script,4
Ses04F_script01_1_M002,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M002.wav,xxx,About four this morning.  I heard it cracking and I woke up and looked out.  He was standing right there when it cracked.,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_M028,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M028.wav,ang,"and then we'll thrash it out with dad, right mom.  Don't avoid me.",IEMOCAP,angry,F,script,4
Ses04F_script01_1_M014,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M014.wav,fru,Sit down mom.  I want to talk to you.,IEMOCAP,frustrated,F,script,4
Ses04F_script01_1_M000,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M000.wav,neu,He saw it.,IEMOCAP,neutral,F,script,4
Ses04F_script01_1_F009,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F009.wav,sur,What?,IEMOCAP,surprised,F,script,4
Ses04F_script01_1_F035,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F035.wav,ang,Are you crazy?,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F021,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F021.wav,fru,I'm just saying.,IEMOCAP,frustrated,F,script,4
Ses04F_script01_1_F020,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F020.wav,xxx,Well you want to make sure that father isn't going to-,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_F034,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F034.wav,xxx,What the hell is this?,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_F008,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F008.wav,xxx,What's the meaning in that?,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_M001,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M001.wav,xxx,He was out here when it broke.,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_M015,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M015.wav,fru,"Alright, alright, alright.  Listen. You know why I asked Annie here don't you?",IEMOCAP,frustrated,F,script,4
Ses04F_script01_1_M029,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M029.wav,ang,So what I'm not fast with women.,IEMOCAP,angry,F,script,4
Ses04F_script01_1_M011,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M011.wav,xxx,"Why shouldn't he dream of him?  Walk the nights waiting for him?  Do we contradict him?  Do we say straight out that we have no hope anymore, that we haven't had any hope for years now?",IEMOCAP,xxx,F,script,4
Ses04F_script01_1_M005,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M005.wav,sad,I could hear him right through the floor of my room.,IEMOCAP,sad,F,script,4
Ses04F_script01_1_M039,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M039.wav,fru,"Yes, I like it an hour a day.  If I have to grub for money all day long, at least at evening I want it beautiful.",IEMOCAP,frustrated,F,script,4
Ses04F_script01_1_F030,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F030.wav,ang,Well that's a good answer but it don't answer anything.  You haven't seen her since you went to war.  It's been five years.,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F024,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F024.wav,ang,"Now you can go on from there and you know where to go, but I'm telling you I don't know where to go.  See I don't know.  Now what can I do for you?",IEMOCAP,angry,F,script,4
Ses04F_script01_1_F018,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F018.wav,neu,"Well that's only your business, Chris.",IEMOCAP,neutral,F,script,4
Ses04F_script01_1_F019,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F019.wav,ang,What do you want me to do?  You're old enough to know your own mind.,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F025,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F025.wav,neu,You're a considerate fellow.  There's nothing wrong in that.,IEMOCAP,neutral,F,script,4
Ses04F_script01_1_F031,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F031.wav,fru,"I don't want a diagram.  He thinks he's coming back, Chris.",IEMOCAP,frustrated,F,script,4
Ses04F_script01_1_M038,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M038.wav,ang,"The business, the business doesn't inspire me.",IEMOCAP,angry,F,script,4
Ses04F_script01_1_M004,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M004.wav,sad,"No, I figured the best thing was to leave him alone.",IEMOCAP,sad,F,script,4
Ses04F_script01_1_M010,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M010.wav,ang,I don't want to argue with him but it's time that he realizes that Larry's not coming back anymore.,IEMOCAP,angry,F,script,4
Ses04F_script01_1_M006,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M006.wav,xxx,I guess he is.,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_M012,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M012.wav,ang,We've got to say it to him.,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F027,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F027.wav,fru,How do you know she'll marry you?  Maybe she feels the same way father does.,IEMOCAP,frustrated,F,script,4
Ses04F_script01_1_F033,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F033.wav,xxx,Just give it some more thought.,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_F032,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F032.wav,ang,You marry that girl.  You're pronouncing him dead.  Now what happens to your father?  Do you know because I don't?,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F026,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F026.wav,xxx,Did you ask Annie yet?,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_M013,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M013.wav,ang,For God's sake three years.  Nobody comes back after three years.  It's insane.,IEMOCAP,angry,F,script,4
Ses04F_script01_1_M007,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M007.wav,fru,"I don't know the meaning of this, mom.  But I know one thing you made a terrible mistake with dad.",IEMOCAP,frustrated,F,script,4
Ses04F_script01_1_F041,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F041.wav,ang,"because what the hell did we work for?  This whole shooting match is just for you, Chris.",IEMOCAP,angry,F,script,4
Ses04F_script01_1_F040,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F040.wav,ang,Alright but don't think that way,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F042,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F042.wav,ang,But don't think that way.  You hear me?,IEMOCAP,angry,F,script,4
Ses04F_script01_1_F043,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F043.wav,xxx,I don't understand you do I?,IEMOCAP,xxx,F,script,4
Ses04F_script01_1_F044,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F044.wav,ang,Yeah.  I can see that.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F044,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F044.wav,ang,I'd rather die in torment. Beast.  Brute.  Calf swine.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F043,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F043.wav,ang,"Oh, I hate you. It's a good thing that I found out in time what you're really like. Marry you again?  Never, never, never.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_F042,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F042.wav,ang,"Oh, I am.  Let go of me.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_F040,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F040.wav,ang,"This is the end do you understand?  The end,",IEMOCAP,angry,F,script,4
Ses04F_script03_2_F041,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F041.wav,ang,finally and forever,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F026,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F026.wav,ang,You always had a weak head.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F032,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F032.wav,xxx,They're away in Tunis.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M007,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M007.wav,ang,What about me?,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M013,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M013.wav,xxx,You needn't be so grand just because you don't happen to want any at the moment.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M012,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M012.wav,fru,You can hardly call three liquor glasses in the whole evening going on and on and on.,IEMOCAP,frustrated,F,script,4
Ses04F_script03_2_M006,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M006.wav,ang,What of it?,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F033,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F033.wav,xxx,"Turn it on again, please.",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_F027,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F027.wav,ang,"On, the contrary.  A child of two could get violently drunk on only one glass of brandy.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_F031,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F031.wav,ang,There is no one upstairs.  It's a photographer's studio.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F025,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F025.wav,ang,You're quite insufferable.  I expect it's because you're drunk.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F019,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F019.wav,ang,It doesn't seem to have worked such wonders with you.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M010,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M010.wav,neu,"I'll have some myself, I think.",IEMOCAP,neutral,F,script,4
Ses04F_script03_2_M004,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M004.wav,xxx,"You must admit that he was in love with you, wasn't he?",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M038,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M038.wav,xxx,Turn it off.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M039,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M039.wav,ang,"Amanda, listen.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_M005,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M005.wav,ang,You let him kiss you.  You said you did.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M011,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M011.wav,xxx,No particular reason.  Anyway they were very small ones.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_F018,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F018.wav,xxx,"Oh, be quiet.",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_F024,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F024.wav,ang,Mind your own business.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F030,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F030.wav,ang,Why?,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F008,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F008.wav,fru,"Oh, dear.  I'm bored with this conversation.",IEMOCAP,frustrated,F,script,4
Ses04F_script03_2_F034,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F034.wav,ang,Very well if you insist on being boorish and idiotic.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F020,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F020.wav,ang,Adders don't snap they sting.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M029,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M029.wav,xxx,Very interesting and how about a child of six and a child of four and a child of nine.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M015,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M015.wav,ang,Nothing.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M001,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M001.wav,ang,I knew nothing of the sort.  You took presents from him.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M000,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M000.wav,neu,"As a matter of fact, the real cause of that row was Peter Burden.",IEMOCAP,neutral,F,script,4
Ses04F_script03_2_M014,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M014.wav,ang,"Really, Amanda.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_M028,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M028.wav,fru,I think I mentioned once before that I had three minute liquor glasses of brandy the whole evening long.  A child of two couldn't get drunk on that.,IEMOCAP,frustrated,F,script,4
Ses04F_script03_2_F021,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F021.wav,ang,They sting.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F035,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F035.wav,ang,You're far too temperamental.  Try to control yourself.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F009,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F009.wav,fru,No thanks.,IEMOCAP,frustrated,F,script,4
Ses04F_script03_2_F023,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F023.wav,ang,"Yes, I did quite a lot.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_F037,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F037.wav,ang,Listen? Listen indeed.  I'm sick and tired of listening to you.  You damn sadistic bully.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M002,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M002.wav,xxx,I remember it well bristling with diamonds in the worst possible taste.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M016,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M016.wav,ang,"Going somewhere, my dear?",IEMOCAP,angry,F,script,4
Ses04F_script03_2_M017,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M017.wav,xxx,"Ah, that reply has broken my heart.",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M003,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M003.wav,ang,You went out of your way to torture me over Peter Burden.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F036,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F036.wav,ang,"Go away, go away.  I hate you.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_F022,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F022.wav,ang,"I don't care, okay.  Do you understand?  I don't care.  I don't mind if they bark and roll about like hoops.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_F007,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F007.wav,xxx,"If you hadn't been so nosey, you never would have known a thing about it.",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_F013,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F013.wav,ang,"Oh, don't be so stupid.",IEMOCAP,angry,F,script,4
Ses04F_script03_2_M026,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M026.wav,xxx,"You must have had a riotous time.  No restraint at all, very enjoyable, you never had much anyhow.",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M032,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M032.wav,xxx,You'd better turn that off I think.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M033,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M033.wav,xxx,It's very late and it will annoy the people upstairs.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M027,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M027.wav,ang,I'm not in the least drunk.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F012,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F012.wav,ang,It's become a habit with you.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_F006,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F006.wav,xxx,It gave him a lot of pleasure and it didn't hurt me.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_F010,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F010.wav,xxx,I don't see why you want it.  You've already had two glasses.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_F004,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F004.wav,xxx,"Just a little perhaps, nothing serious.",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_F038,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F038.wav,ang,Stop.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M031,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M031.wav,ang,Very good idea.  I will.,IEMOCAP,angry,F,script,4
Ses04F_script03_2_M025,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M025.wav,xxx,I suppose you let him kiss you a good deal more then.,IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M019,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M019.wav,xxx,"Yes, it is.",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M018,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M018.wav,xxx,"As a matter of fact, that's perfectly true.",IEMOCAP,xxx,F,script,4
Ses04F_script03_2_M024,Data/IEMOCAP/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M024.wav,neu,Did you see much of Peter Burden after our divorce?,IEMOCAP,neutral,F,script,4
